Number,Family,MaxAge,Year,Class,UMAP_1,UMAP_2,geo_1,geo_2,Scaled_Rad_1,Scaled_Rad_2,Cluster
4013,PINACEAE,88.0,1897,Pinopsida,2.535816669464112,9.066664695739746,4.8666092816172295,0.1328212762264229,-0.575,0.9959292143521048,0
17571,PINACEAE,104.0,1897,Pinopsida,2.267015218734741,9.171496391296388,4.426994812509975,1.384822265840285,-0.5750000000000007,-0.9959292143521044,0
16541,PINACEAE,49.0,1898,Pinopsida,2.2011637687683105,9.161602020263672,4.392132839409669,1.484823309838248,1.2000000000000004,0.0,0
12394,PINACEAE,56.0,1898,Pinopsida,2.18349552154541,9.05972385406494,4.832147148075592,0.0235091627341716,1.0625472307838522,0.5576678064525223,0
12413,PINACEAE,111.0,1898,Pinopsida,2.413577079772949,9.060407638549805,4.795388820511789,1.2979003161431135,0.6816776960773874,0.987580639072388,0
12394,PINACEAE,56.0,1898,Pinopsida,2.18349552154541,9.05972385406494,4.562402018504599,1.5868387444538712,0.1446440163063879,1.191250648917665,0
12394,PINACEAE,56.0,1898,Pinopsida,2.18349552154541,9.05972385406494,4.862190862205125,0.252849167444765,-0.4255258644510427,1.1220194912224983,0
16541,PINACEAE,49.0,1898,Pinopsida,2.2011637687683105,9.161602020263672,4.368892164766521,1.481898335118785,-0.8982128978053213,0.7957471898889548,0
12394,PINACEAE,56.0,1898,Pinopsida,2.18349552154541,9.05972385406494,4.565441664249192,1.5605668735693143,-1.1651301809112626,0.2871787971450698,0
16541,PINACEAE,49.0,1898,Pinopsida,2.2011637687683105,9.161602020263672,4.398880612615358,1.5205090520439626,-1.1651301809112629,-0.287178797145069,0
16541,PINACEAE,49.0,1898,Pinopsida,2.2011637687683105,9.161602020263672,4.359895774587812,1.497986821678296,-0.8982128978053219,-0.7957471898889542,0
18078,TAXODIACEAE,39.0,1898,Pinopsida,2.4512135982513428,9.23651123046875,3.2523108685418265,1.2591909244638373,-0.4255258644510432,-1.122019491222498,0
18078,TAXODIACEAE,39.0,1898,Pinopsida,2.4512135982513428,9.23651123046875,3.2175315545916874,1.3357478983075453,0.1446440163063868,-1.1912506489176653,0
18078,TAXODIACEAE,39.0,1898,Pinopsida,2.4512135982513428,9.23651123046875,3.1978053351551807,1.31598143236306,0.6816776960773869,-0.9875806390723882,0
18078,TAXODIACEAE,39.0,1898,Pinopsida,2.4512135982513428,9.23651123046875,3.2385250539762183,1.2981513176823682,1.062547230783852,-0.5576678064525232,0
4163,HAMAMELIDACEAE,74.0,1899,Eudicot,2.345067262649536,8.854303359985352,2.269213511593989,1.641037445600432,1.2500000000000004,0.0,0
16508,PINACEAE,39.0,1899,Pinopsida,2.473588466644287,9.04265022277832,4.623966738617583,1.312077213912744,1.0112712429686848,0.7347315653655917,0
4105,ROSACEAE,112.0,1899,Eudicot,4.119874477386475,8.47395133972168,1.3076892291383049,3.672846977678546,0.3862712429686844,1.1888206453689425,18
1373,ROSACEAE,26.0,1899,Eudicot,2.5439553260803223,8.984193801879883,2.1194615806339243,4.601266447483795,-0.3862712429686843,1.1888206453689425,0
16589,PINACEAE,89.0,1899,Pinopsida,2.2640252113342285,9.068581581115724,4.513077098717758,1.5604216753627045,-1.0112712429686843,0.7347315653655918,0
16589,PINACEAE,89.0,1899,Pinopsida,2.2640252113342285,9.068581581115724,4.5287525396868205,1.5559280347533786,-1.2500000000000004,1.530808498934192e-16,0
16589,PINACEAE,89.0,1899,Pinopsida,2.2640252113342285,9.068581581115724,4.523381617848145,1.6781515329553258,-1.0112712429686848,-0.7347315653655916,0
16589,PINACEAE,89.0,1899,Pinopsida,2.2640252113342285,9.068581581115724,4.521964398049022,1.7135074838743094,-0.3862712429686846,-1.1888206453689425,0
16589,PINACEAE,89.0,1899,Pinopsida,2.2640252113342285,9.068581581115724,4.523634401028858,1.5631676848620373,0.3862712429686841,-1.1888206453689425,0
16589,PINACEAE,89.0,1899,Pinopsida,2.2640252113342285,9.068581581115724,4.548907913822632,1.5416974849295002,1.0112712429686843,-0.7347315653655918,0
16562,PINACEAE,41.0,1900,Pinopsida,2.202791452407837,9.125469207763672,4.876053568989619,0.0779588654550025,1.3000000000000005,0.0,0
16562,PINACEAE,41.0,1900,Pinopsida,2.202791452407837,9.125469207763672,4.570636695096709,1.368826075826746,1.093629592680536,0.7028330626922771,0
14228-1,ROSACEAE,37.0,1900,Eudicot,2.2414352893829346,8.795385360717773,3.318884636450548,-0.7020413986801941,0.5400395169024526,1.1825215939608742,7
13969,ROSACEAE,95.0,1900,Eudicot,2.297560691833496,8.859683990478516,3.9949008834425968,-0.1262941157574459,-0.1850092897552706,1.2867678744452131,16
14413,ROSACEAE,111.0,1900,Eudicot,2.4002251625061035,9.063715934753418,3.299780282868824,-0.5591701151752204,-0.8513189541288708,0.9824744466605364,0
16562,PINACEAE,41.0,1900,Pinopsida,2.202791452407837,9.125469207763672,4.8907640125555645,0.0637868451403846,-1.247340865698847,0.3662523238938586,0
16562,PINACEAE,41.0,1900,Pinopsida,2.202791452407837,9.125469207763672,4.876191013849393,0.0780781755975112,-1.2473408656988472,-0.3662523238938584,0
16562,PINACEAE,41.0,1900,Pinopsida,2.202791452407837,9.125469207763672,4.833374540206705,0.0675132239157392,-0.851318954128871,-0.982474446660536,0
14948,PINACEAE,48.0,1900,Pinopsida,2.5407474040985107,9.079305648803713,4.93252610156992,0.8597881767555009,-0.1850092897552709,-1.286767874445213,0
16562,PINACEAE,41.0,1900,Pinopsida,2.202791452407837,9.125469207763672,4.934804994856449,0.0808020489444061,0.5400395169024521,-1.1825215939608746,0
16562,PINACEAE,41.0,1900,Pinopsida,2.202791452407837,9.125469207763672,4.880271588058122,0.0799436161319135,1.093629592680536,-0.702833062692277,0
1850-2,ROSACEAE,78.0,1901,Eudicot,2.3804190158843994,8.981182098388672,3.399769008337671,-0.1482029118383252,1.3500000000000003,0.0,0
14276,ROSACEAE,63.0,1901,Eudicot,2.4186501502990723,7.419667720794678,4.098989406141982,-0.0510896988444073,0.9545941546018396,0.9545941546018396,9
16567,PINACEAE,37.0,1901,Pinopsida,2.4932174682617188,9.056001663208008,4.4633172572853255,1.4608389672980593,8.266365894244637e-17,1.3500000000000003,0
17640,PINACEAE,95.0,1901,Pinopsida,2.624351978302002,9.729097366333008,4.37325772078475,1.356320645773394,-0.9545941546018396,0.9545941546018396,12
4523,ROSACEAE,92.0,1901,Eudicot,2.3405351638793945,8.924123764038086,3.268794158431774,-0.4469532871780757,-1.3500000000000003,1.6532731788489274e-16,16
15464,PINACEAE,110.0,1901,Pinopsida,2.452873468399048,9.28400993347168,4.575573175876116,1.576486900201871,-0.9545941546018396,-0.9545941546018396,0
4512,ROSACEAE,93.0,1901,Eudicot,2.4469268321990967,8.836920738220215,1.600390051528393,1.0155629659866463,-2.4799097682733913e-16,-1.3500000000000003,16
4480,ROSACEAE,47.0,1901,Eudicot,2.518458604812622,9.15415859222412,1.6315342856055397,1.045202159627479,0.9545941546018396,-0.9545941546018396,0
4802,PINACEAE,36.0,1902,Pinopsida,2.457470655441284,9.226208686828612,5.428853391476423,-0.4029623576211634,1.4000000000000006,0.0,0
4786,PINACEAE,36.0,1902,Pinopsida,2.2067618370056152,8.457923889160156,4.78191730291087,0.1555611163034882,1.3560164255800842,0.3481658420307968,7
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,2.962645847265321,0.6152972831960142,1.2268293520614095,0.6744551437424018,0
5215,ROSACEAE,90.0,1902,Eudicot,0.8862217664718628,8.843195915222168,1.511266677876165,4.169142702348836,1.0205560783899763,0.9583659483001646,8
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,2.0211294020398327,1.695156606651835,0.7501575129705956,1.1820590957028216,0
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,1.8682325791328367,1.3739935561902712,0.4326237921249266,1.3314791228132157,0
5215,ROSACEAE,90.0,1902,Eudicot,0.8862217664718628,8.843195915222168,1.8355716459568607,4.672866422085008,0.0879067273410386,1.3972374197995807,8
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,3.0983178508895435,0.5792941309691741,-0.2623338404200148,1.3752021510201646,0
12053,ROSACEAE,46.0,1902,Eudicot,2.5524184703826904,9.000794410705566,3.4059098135373915,-0.7276473087817976,-0.5960910081911022,1.266757873452428,0
5215,ROSACEAE,90.0,1902,Eudicot,0.8862217664718628,8.843195915222168,1.8563262988664064,4.648610817790541,-0.8923935856481658,1.0787185398861054,8
14126,ROSACEAE,,1902,Eudicot,2.554338216781616,8.994064331054688,3.791956834421853,2.267270182496304,-1.1326237921249267,0.8228993532094628,0
4802,PINACEAE,36.0,1902,Pinopsida,2.457470655441284,9.226208686828612,4.908506412604538,0.2501282956268369,-1.3016870802435525,0.515374373758549,0
5215,ROSACEAE,90.0,1902,Eudicot,0.8862217664718628,8.843195915222168,1.8465912627682428,4.63912641089064,-1.3889605818402695,0.1754665269900258,8
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,2.0662555258529665,1.5951765732506828,-1.3889605818402695,-0.1754665269900261,0
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,3.203668367206319,0.6082298449027803,-1.3016870802435525,-0.5153743737585499,0
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,2.1326812762117697,1.614453792531549,-1.1326237921249267,-0.8228993532094631,0
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,2.069983837552172,1.601968622705499,-0.8923935856481658,-1.0787185398861057,0
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,3.069575537651872,0.614152581066719,-0.5960910081911013,-1.2667578734524283,0
4802,PINACEAE,36.0,1902,Pinopsida,2.457470655441284,9.226208686828612,5.40812997602302,-0.378193494549123,-0.2623338404200145,-1.3752021510201649,0
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,2.0501884151144623,1.5991535783914514,0.0879067273410392,-1.3972374197995807,0
5281,HAMAMELIDACEAE,33.0,1902,Eudicot,3.9223999977111816,8.833035469055176,4.113378824683423,2.2775150978250167,0.4326237921249263,-1.3314791228132157,18
16547,PINACEAE,86.0,1902,Pinopsida,2.223231792449951,8.959235191345215,4.846669686274481,0.106044400745759,0.7501575129705956,-1.1820590957028216,0
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,2.0164043748804943,1.756596458671538,1.020556078389977,-0.958365948300164,0
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,1.971240285522072,1.727497162254167,1.2268293520614095,-0.6744551437424018,0
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,2.1705963511763,4.845992209452561,1.3560164255800842,-0.3481658420307964,0
18929,ROSACEAE,101.0,1903,Eudicot,4.039575099945068,8.709295272827148,4.270210607121044,0.1059873719887036,1.4500000000000006,0.0,18
12427,PINACEAE,35.0,1903,Pinopsida,2.383141040802002,8.949686050415039,4.514372732678112,1.2896761696515568,1.219817622605213,0.7839291853106168,0
12635,ROSACEAE,103.0,1903,Eudicot,0.8526052236557007,9.17082691192627,1.96192190916122,4.433347535353732,0.6023517688527356,1.318966393264052,8
12635,ROSACEAE,103.0,1903,Eudicot,0.8526052236557007,9.17082691192627,1.9673899074421115,4.428482832645386,-0.2063565154962633,1.4352410907273532,8
12427,PINACEAE,35.0,1903,Pinopsida,2.383141040802002,8.949686050415039,4.509356476236007,1.251634614692648,-0.9495480642206636,1.095836882813675,0
16472,PINACEAE,38.0,1903,Pinopsida,2.2800562381744385,9.18622589111328,4.620716119853796,1.206605161535208,-1.3912648117410218,0.4085122074200731,0
16532,PINACEAE,96.0,1903,Pinopsida,2.00118088722229,8.71907901763916,4.319939691683658,1.4091258943631146,-1.391264811741022,-0.4085122074200729,7
16514,PINACEAE,90.0,1903,Pinopsida,0.8900378942489624,8.926410675048828,4.417201626643191,1.36661245975165,-0.949548064220664,-1.0958368828136749,8
16472,PINACEAE,38.0,1903,Pinopsida,2.2800562381744385,9.18622589111328,4.373083752108869,1.0707450379491092,-0.2063565154962637,-1.435241090727353,0
16472,PINACEAE,38.0,1903,Pinopsida,2.2800562381744385,9.18622589111328,4.429919119889746,1.0679949013651822,0.602351768852735,-1.3189663932640523,0
16503,PINACEAE,38.0,1903,Pinopsida,2.5312201976776123,9.1845121383667,4.23399533089264,1.235585147798247,1.219817622605213,-0.7839291853106166,0
8219,ROSACEAE,91.0,1904,Eudicot,2.0457143783569336,8.684988975524902,3.5184901212119257,-0.0003449891391937,1.5000000000000009,0.0,16
5706,PINACEAE,92.0,1904,Pinopsida,1.5224767923355105,11.107329368591309,2.896514690219419,0.6532225295291028,0.7500000000000006,1.2990381056766584,4
15209,ROSACEAE,99.0,1904,Eudicot,4.013344764709473,8.882623672485352,2.4057813096201244,1.92055787549316,-0.75,1.299038105676659,18
15209,ROSACEAE,99.0,1904,Eudicot,4.013344764709473,8.882623672485352,2.4040594043601686,1.9219554551350484,-1.5000000000000009,1.8369701987210307e-16,18
22040,PLATANACEAE,75.0,1904,Eudicot,2.231257915496826,8.728055000305176,3.371198741445596,3.080678790611273,-0.750000000000001,-1.2990381056766582,0
22040,PLATANACEAE,75.0,1904,Eudicot,2.231257915496826,8.728055000305176,3.3338372905068354,3.045627118078756,0.7499999999999992,-1.2990381056766591,0
14543,CELASTRACEAE,93.0,1905,Monocot,4.115394592285156,8.60034465789795,3.097133710633898,2.811307977983688,1.5500000000000007,0.0,18
17908,ULMACEAE,41.0,1905,Eudicot,2.2562265396118164,8.63455867767334,2.432191866148287,2.3996504265769545,1.3039429758883314,0.8379932670561766,0
5334,PINACEAE,41.0,1905,Pinopsida,2.5056188106536865,9.117178916931152,3.556377803336318,1.6942175081767346,0.6438932701529243,1.409929592799504,0
18099,ROSACEAE,101.0,1905,Eudicot,1.24393630027771,8.489672660827637,1.971876088097133,4.425868889728008,-0.2205879993235918,1.5342232349154463,2
13122,CORNACEAE,30.0,1905,Monocot,2.528726100921631,9.23934268951416,4.051698766234949,2.3865694563610305,-1.015034137615192,1.171411840249101,0
18099,ROSACEAE,101.0,1905,Eudicot,1.24393630027771,8.489672660827637,1.445840045835439,3.898301523388909,-1.4872141091024715,0.4366854631042161,2
12999,CANNABACEAE,104.0,1905,Eudicot,4.00114107131958,8.704292297363281,2.490673688670085,3.1543182935110963,-1.4872141091024718,-0.4366854631042158,18
5716,CELASTRACEAE,106.0,1905,Monocot,1.4854084253311155,8.94241714477539,0.9523529624436832,3.1523890708153885,-1.0150341376151926,-1.1714118402491007,2
5283,ULMACEAE,92.0,1905,Eudicot,3.150729417800904,8.289250373840332,2.500395749205609,3.178636929596905,-0.2205879993235922,-1.5342232349154463,6
19060,ARALIACEAE,105.0,1905,Eudicot,3.937660217285156,8.320734024047852,5.028215109992061,-0.8902250279684267,0.6438932701529236,-1.4099295927995044,18
10076,ROSACEAE,105.0,1905,Eudicot,0.8769057989120483,8.804348945617676,1.952189756506641,4.530899719658919,1.3039429758883314,-0.8379932670561764,8
16381,ROSACEAE,91.0,1906,Eudicot,1.3487789630889893,8.531673431396484,3.93098806705666,2.50183582188356,1.6000000000000008,0.0,2
22096,HAMAMELIDACEAE,42.0,1906,Eudicot,2.3900742530822754,7.424050807952881,4.467949052603672,-1.3456656541193297,9.79717439317883e-17,1.6000000000000008,9
6473,ROSACEAE,105.0,1906,Eudicot,2.267183542251587,8.99744987487793,3.450552958084927,-0.4268003763868364,-1.6000000000000008,1.959434878635766e-16,0
15939,ULMACEAE,89.0,1906,Eudicot,2.4752137660980225,9.068751335144045,2.5605615114129705,3.057590024599449,-2.939152317953649e-16,-1.6000000000000008,0
13431,ROSACEAE,40.0,1907,Eudicot,2.3543405532836914,8.809941291809082,2.1429276456028674,1.6109840431336124,1.6500000000000008,0.0,0
13431,ROSACEAE,40.0,1907,Eudicot,2.3543405532836914,8.809941291809082,2.2700814325551164,1.6782832243407029,1.524401228643624,0.6314276634023984,0
15260,ROSACEAE,19.0,1907,Eudicot,2.491889476776123,9.120173454284668,4.024681722272362,-0.0869303941785801,1.166726188957804,1.1667261889578038,0
20168,ROSACEAE,40.0,1907,Eudicot,4.091136455535889,8.63171672821045,0.1408862575522107,2.9022474532744127,0.6314276634023985,1.524401228643624,18
5714,TAXACEAE,39.0,1907,Pinopsida,4.092160224914551,8.491663932800293,3.538778134477525,1.0634438568022233,1.0103336092965667e-16,1.6500000000000008,18
13431,ROSACEAE,40.0,1907,Eudicot,2.3543405532836914,8.809941291809082,2.130546555845058,1.6192194453005868,-0.6314276634023983,1.524401228643624,0
11987,ROSACEAE,89.0,1907,Eudicot,2.9635281562805176,8.530173301696777,3.727362080126568,-0.8035994776955704,-1.1667261889578038,1.166726188957804,6
16481,PINACEAE,105.0,1907,Pinopsida,2.2293238639831543,8.966017723083496,4.832484512721749,1.2544973080034652,-1.524401228643624,0.6314276634023985,0
5714,TAXACEAE,39.0,1907,Pinopsida,4.092160224914551,8.491663932800293,3.4419871643640363,1.0363454442040163,-1.6500000000000008,2.0206672185931335e-16,18
16481,PINACEAE,105.0,1907,Pinopsida,2.2293238639831543,8.966017723083496,4.646944537975514,1.3128808691030829,-1.524401228643624,-0.6314276634023983,0
5717,PINACEAE,87.0,1907,Pinopsida,2.350961208343506,9.0032320022583,4.007056582859832,1.2762740375028443,-1.1667261889578042,-1.1667261889578038,0
5717,PINACEAE,87.0,1907,Pinopsida,2.350961208343506,9.0032320022583,4.978201524206725,0.2619118617189997,-0.6314276634023993,-1.5244012286436237,0
13401,PINACEAE,102.0,1907,Pinopsida,3.727594375610352,8.768915176391602,4.388468444366708,1.0377719134153267,-3.0310008278897e-16,-1.6500000000000008,18
12395,PINACEAE,47.0,1907,Pinopsida,4.109961032867432,8.600048065185547,4.480501708135762,1.115323138529675,0.6314276634023989,-1.5244012286436237,18
6587,ROSACEAE,25.0,1907,Eudicot,2.248192548751831,8.699962615966797,2.216682666604356,2.041676816798372,1.1667261889578038,-1.1667261889578042,7
6587,ROSACEAE,25.0,1907,Eudicot,2.248192548751831,8.699962615966797,2.2149122231671754,2.035076489014955,1.5244012286436237,-0.6314276634023994,7
16569,PINACEAE,90.0,1908,Pinopsida,2.3706870079040527,9.15640640258789,2.1775820096845564,4.947173223358277,1.7000000000000008,0.0,0
16569,PINACEAE,90.0,1908,Pinopsida,2.3706870079040527,9.15640640258789,2.215666247536319,4.910578397814788,1.6628509212474705,0.353449874390191,0
7157,ROSACEAE,22.0,1908,Eudicot,0.1699241995811462,8.759074211120605,2.1879403533812365,1.642320967728665,1.5530272779924224,0.6914522932288606,1
13428,ROSACEAE,41.0,1908,Eudicot,2.297177791595459,8.89559555053711,2.149228002171867,1.619648661701376,1.3753288904374112,0.9992349288972048,0
13123,CORNACEAE,38.0,1908,Monocot,4.386789321899414,8.742027282714844,2.2414414821048467,2.208456654636393,1.1375220308100598,1.2633462033115703,18
5675,PINACEAE,40.0,1908,Pinopsida,2.2922680377960205,9.188104629516602,4.244943822401865,0.7844501924964788,0.8500000000000006,1.4722431864335463,0
17475,ROSACEAE,104.0,1908,Eudicot,2.3678054809570312,9.081690788269045,2.3864986622043034,1.865895815724344,0.5253288904374109,1.6167960777017618,0
5675,PINACEAE,40.0,1908,Pinopsida,2.2922680377960205,9.188104629516602,4.7639552794526026,1.0580358801912553,0.1776983875550113,1.6906872221260654,0
5675,PINACEAE,40.0,1908,Pinopsida,2.2922680377960205,9.188104629516602,4.699899251304714,0.8554311049756507,-0.1776983875550107,1.6906872221260656,0
17502,ROSACEAE,103.0,1908,Eudicot,2.3698389530181885,9.271476745605469,3.198622795609026,0.0045838709047529,-0.5253288904374107,1.616796077701762,0
7251,HAMAMELIDACEAE,102.0,1908,Eudicot,2.380468368530273,9.284250259399414,4.030998899034785,2.400571891180789,-0.8500000000000001,1.4722431864335468,0
5675,PINACEAE,40.0,1908,Pinopsida,2.2922680377960205,9.188104629516602,4.509173376628496,0.6962631049245829,-1.137522030810059,1.2633462033115712,0
13165,ROSACEAE,40.0,1908,Eudicot,2.544431447982788,9.078208923339844,2.195984241133374,1.6148049696012097,-1.3753288904374112,0.999234928897205,0
20080,ROSACEAE,103.0,1908,Eudicot,1.3234820365905762,8.799836158752441,0.1903971604347134,2.856528402429376,-1.553027277992422,0.691452293228861,2
